Date,FEIcm1,FEIcm2,FEIcm3,FEIcm4,FEIcm5,FEIcm6,FEIcm7,FEIcm8,FEIcm9,FEIcm10,FEIcm11,FEIcm12,FEIcm13,FEIcm14,FEIcm15,FEIcm16,FEIcm17,FEIcm18,FEIcm19,FEIcm20
2021-10-26,100.54,100.515,100.47,100.405,100.33,100.225,100.145,100.08,100.02,99.97,99.925,99.895,99.855,99.82,99.79,99.755,99.725,99.69,99.66,99.63
2021-10-27,100.54,100.5,100.45,100.375,100.3,100.2,100.13,100.07,100.01,99.97,99.94,99.92,99.89,99.87,99.85,99.83,99.805,99.775,99.75,99.72
2021-10-28,100.535,100.48,100.42,100.33,100.255,100.145,100.065,100.015,99.965,99.955,99.935,99.92,99.885,99.875,99.85,99.83,99.8,99.77,99.74,99.71
2021-10-29,100.54,100.485,100.39,100.275,100.17,100.04,99.945,99.89,99.835,99.825,99.82,99.815,99.79,99.78,99.765,99.75,99.73,99.7,99.665,99.635
2021-11-01,100.545,100.5,100.405,100.295,100.185,100.055,99.965,99.905,99.855,99.835,99.815,99.805,99.77,99.755,99.74,99.735,99.72,99.695,99.66,99.625
2021-11-02,100.55,100.515,100.455,100.37,100.285,100.17,100.09,100.035,99.98,99.955,99.935,99.92,99.89,99.875,99.86,99.85,99.83,99.8,99.765,99.725
2021-11-03,100.56,100.51,100.445,100.36,100.275,100.16,100.085,100.035,99.985,99.96,99.945,99.925,99.9,99.885,99.865,99.85,99.83,99.8,99.765,99.735
2021-11-04,100.565,100.52,100.47,100.41,100.35,100.26,100.205,100.16,100.115,100.09,100.065,100.04,100.005,99.99,99.965,99.945,99.92,99.89,99.85,99.81
2021-11-05,100.565,100.525,100.475,100.42,100.36,100.27,100.22,100.18,100.135,100.11,100.085,100.065,100.035,100.015,99.99,99.975,99.95,99.925,99.89,99.855
2021-11-08,100.565,100.525,100.47,100.41,100.34,100.25,100.195,100.155,100.11,100.085,100.055,100.04,100.01,99.995,99.975,99.955,99.935,99.91,99.875,99.84
2021-11-09,100.56,100.52,100.465,100.405,100.335,100.24,100.19,100.15,100.105,100.08,100.055,100.04,100.025,100.005,99.995,99.98,99.96,99.935,99.9,99.87
2021-11-10,100.56,100.515,100.445,100.365,100.275,100.16,100.095,100.045,100.0,99.975,99.955,99.945,99.93,99.92,99.91,99.905,99.89,99.87,99.845,99.815
2021-11-11,100.565,100.52,100.44,100.34,100.24,100.12,100.045,99.99,99.94,99.91,99.89,99.88,99.865,99.86,99.855,99.85,99.84,99.825,99.795,99.765
2021-11-12,100.565,100.525,100.455,100.38,100.29,100.18,100.11,100.055,100.01,99.98,99.96,99.945,99.92,99.9,99.885,99.875,99.855,99.835,99.805,99.78
2021-11-15,100.56,100.52,100.46,100.385,100.295,100.18,100.115,100.06,100.02,99.99,99.965,99.95,99.925,99.905,99.88,99.865,99.845,99.825,99.8,99.775
2021-11-16,100.565,100.525,100.465,100.39,100.295,100.18,100.11,100.06,100.02,99.99,99.96,99.945,99.925,99.905,99.88,99.865,99.845,99.82,99.795,99.77
2021-11-17,100.565,100.525,100.48,100.41,100.325,100.21,100.13,100.08,100.04,100.005,99.98,99.96,99.94,99.915,99.895,99.875,99.85,99.825,99.795,99.77
2021-11-18,100.565,100.525,100.49,100.425,100.345,100.235,100.155,100.1,100.055,100.02,99.99,99.97,99.95,99.925,99.905,99.89,99.87,99.845,99.82,99.795
2021-11-19,100.565,100.525,100.495,100.445,100.375,100.27,100.195,100.145,100.105,100.07,100.04,100.02,100.0,99.98,99.965,99.95,99.935,99.91,99.885,99.855
2021-11-22,100.565,100.52,100.48,100.43,100.355,100.245,100.175,100.125,100.085,100.045,100.015,99.995,99.975,99.955,99.94,99.92,99.905,99.88,99.855,99.83
2021-11-23,100.565,100.52,100.47,100.415,100.34,100.23,100.16,100.1,100.045,100.005,99.975,99.95,99.925,99.9,99.88,99.86,99.845,99.82,99.79,99.765
2021-11-24,100.58,100.525,100.475,100.42,100.35,100.24,100.16,100.095,100.035,99.985,99.95,99.925,99.905,99.875,99.86,99.84,99.82,99.795,99.765,99.74
2021-11-25,100.575,100.525,100.475,100.42,100.35,100.245,100.17,100.105,100.05,100.005,99.97,99.945,99.92,99.89,99.875,99.86,99.84,99.82,99.795,99.77
2021-11-26,100.575,100.53,100.5,100.455,100.395,100.3,100.24,100.195,100.15,100.105,100.075,100.05,100.025,99.995,99.975,99.955,99.93,99.9,99.87,99.845
2021-11-29,100.575,100.53,100.5,100.455,100.39,100.29,100.225,100.165,100.11,100.07,100.04,100.015,99.99,99.965,99.945,99.925,99.9,99.87,99.84,99.81
2021-11-30,100.575,100.53,100.49,100.445,100.38,100.28,100.215,100.16,100.1,100.06,100.03,100.005,99.975,99.945,99.93,99.91,99.89,99.865,99.84,99.82
2021-12-01,100.575,100.53,100.48,100.425,100.35,100.245,100.175,100.115,100.06,100.02,99.985,99.965,99.945,99.92,99.91,99.895,99.88,99.86,99.84,99.82
2021-12-02,100.57,100.53,100.485,100.44,100.37,100.27,100.205,100.155,100.105,100.065,100.03,100.01,99.985,99.965,99.955,99.945,99.93,99.915,99.895,99.87
2021-12-03,100.565,100.53,100.485,100.43,100.355,100.255,100.19,100.135,100.085,100.045,100.01,99.995,99.98,99.96,99.95,99.935,99.92,99.905,99.885,99.865
2021-12-06,100.565,100.53,100.48,100.425,100.36,100.27,100.21,100.155,100.1,100.06,100.025,100.005,99.99,99.97,99.96,99.945,99.93,99.915,99.895,99.875
2021-12-07,100.565,100.53,100.475,100.415,100.345,100.25,100.185,100.13,100.08,100.045,100.01,99.99,99.97,99.95,99.945,99.935,99.92,99.905,99.89,99.875
2021-12-08,100.57,100.535,100.47,100.41,100.34,100.23,100.16,100.1,100.05,100.005,99.97,99.945,99.92,99.895,99.875,99.86,99.845,99.825,99.81,99.8
2021-12-09,100.575,100.53,100.475,100.415,100.36,100.265,100.2,100.145,100.1,100.055,100.02,100.0,99.975,99.955,99.94,99.925,99.92,99.905,99.89,99.875
2021-12-10,100.585,100.53,100.48,100.425,100.37,100.275,100.205,100.15,100.105,100.06,100.025,99.995,99.975,99.955,99.94,99.925,99.915,99.905,99.885,99.87
2021-12-13,100.603,100.535,100.485,100.43,100.38,100.285,100.215,100.16,100.11,100.065,100.03,100.005,99.985,99.965,99.955,99.945,99.94,99.93,99.915,99.9
2021-12-14,100.535,100.485,100.425,100.375,100.275,100.2,100.145,100.095,100.055,100.02,99.995,99.98,99.965,99.955,99.945,99.935,99.925,99.91,99.89,99.875
2021-12-15,100.535,100.485,100.42,100.365,100.26,100.175,100.115,100.07,100.025,99.995,99.975,99.96,99.945,99.935,99.93,99.925,99.91,99.895,99.875,99.86
2021-12-16,100.535,100.505,100.435,100.37,100.26,100.18,100.115,100.07,100.025,99.99,99.97,99.955,99.93,99.92,99.91,99.9,99.885,99.87,99.85,99.835
2021-12-17,100.545,100.52,100.46,100.395,100.295,100.215,100.15,100.105,100.06,100.02,99.995,99.975,99.955,99.945,99.935,99.925,99.91,99.89,99.87,99.855
2021-12-20,100.545,100.52,100.465,100.4,100.3,100.22,100.155,100.105,100.06,100.025,99.995,99.975,99.955,99.94,99.93,99.92,99.9,99.885,99.865,99.845
2021-12-21,100.545,100.51,100.45,100.385,100.275,100.185,100.12,100.07,100.015,99.975,99.945,99.925,99.9,99.885,99.87,99.86,99.84,99.82,99.8,99.78
2021-12-22,100.54,100.5,100.44,100.365,100.255,100.165,100.1,100.045,99.99,99.945,99.91,99.89,99.865,99.85,99.835,99.82,99.805,99.785,99.765,99.745
2021-12-23,100.54,100.5,100.43,100.345,100.22,100.13,100.06,100.005,99.95,99.905,99.87,99.84,99.815,99.8,99.78,99.765,99.75,99.73,99.71,99.69
2021-12-24,100.545,100.5,100.425,100.34,100.215,100.12,100.05,99.99,99.93,99.88,99.85,99.825,99.8,99.785,99.77,99.755,99.74,99.72,99.7,99.68
2021-12-27,100.545,100.5,100.42,100.33,100.195,100.1,100.03,99.97,99.915,99.865,99.835,99.815,99.795,99.785,99.775,99.77,99.755,99.74,99.72,99.695
2021-12-28,100.545,100.495,100.41,100.32,100.185,100.085,100.015,99.955,99.9,99.855,99.825,99.8,99.78,99.775,99.765,99.76,99.75,99.735,99.715,99.695
2021-12-29,100.545,100.495,100.405,100.32,100.185,100.08,100.005,99.95,99.895,99.84,99.805,99.785,99.76,99.75,99.74,99.73,99.71,99.69,99.665,99.635
2021-12-30,100.55,100.505,100.415,100.32,100.185,100.075,100.0,99.945,99.89,99.835,99.805,99.78,99.755,99.74,99.73,99.715,99.695,99.675,99.65,99.63
2021-12-31,100.545,100.5,100.41,100.315,100.175,100.07,100.0,99.94,99.885,99.83,99.795,99.765,99.74,99.725,99.705,99.69,99.67,99.645,99.62,99.595
2022-01-03,100.54,100.5,100.405,100.31,100.17,100.065,99.99,99.93,99.875,99.82,99.785,99.76,99.73,99.71,99.695,99.67,99.65,99.625,99.6,99.575
2022-01-04,100.545,100.5,100.415,100.32,100.18,100.075,99.995,99.93,99.87,99.815,99.78,99.75,99.725,99.705,99.685,99.665,99.645,99.625,99.605,99.58
2022-01-05,100.55,100.51,100.425,100.335,100.195,100.085,100.005,99.94,99.88,99.83,99.79,99.76,99.735,99.715,99.695,99.675,99.65,99.63,99.605,99.58
2022-01-06,100.55,100.51,100.42,100.315,100.165,100.045,99.955,99.89,99.83,99.78,99.745,99.72,99.695,99.68,99.66,99.64,99.625,99.6,99.575,99.55
2022-01-07,100.545,100.505,100.415,100.31,100.16,100.045,99.96,99.885,99.825,99.775,99.74,99.705,99.67,99.645,99.625,99.6,99.58,99.56,99.54,99.52
2022-01-10,100.545,100.505,100.415,100.31,100.155,100.035,99.95,99.875,99.82,99.765,99.73,99.69,99.655,99.63,99.605,99.585,99.565,99.545,99.525,99.505
2022-01-11,100.54,100.49,100.4,100.29,100.13,100.01,99.925,99.855,99.795,99.745,99.705,99.665,99.63,99.61,99.585,99.57,99.555,99.54,99.52,99.5
2022-01-12,100.535,100.49,100.405,100.3,100.15,100.04,99.96,99.895,99.835,99.785,99.745,99.71,99.675,99.655,99.635,99.615,99.6,99.58,99.56,99.535
2022-01-13,100.54,100.49,100.405,100.305,100.16,100.05,99.97,99.905,99.85,99.8,99.76,99.73,99.7,99.68,99.665,99.65,99.635,99.615,99.595,99.575
2022-01-14,100.54,100.485,100.395,100.295,100.14,100.02,99.935,99.87,99.815,99.765,99.725,99.7,99.67,99.65,99.635,99.625,99.61,99.59,99.57,99.55
2022-01-17,100.535,100.47,100.38,100.275,100.11,99.99,99.905,99.835,99.78,99.73,99.69,99.665,99.635,99.615,99.6,99.59,99.575,99.555,99.535,99.51
2022-01-18,100.535,100.47,100.385,100.285,100.125,100.005,99.915,99.845,99.785,99.735,99.695,99.67,99.645,99.625,99.61,99.6,99.58,99.56,99.535,99.51
2022-01-19,100.535,100.47,100.385,100.29,100.13,100.005,99.915,99.84,99.78,99.73,99.685,99.655,99.63,99.61,99.59,99.57,99.55,99.525,99.5,99.475
2022-01-20,100.535,100.475,100.395,100.3,100.14,100.015,99.925,99.85,99.79,99.735,99.685,99.66,99.635,99.615,99.6,99.58,99.56,99.54,99.515,99.49
2022-01-21,100.535,100.48,100.405,100.315,100.16,100.035,99.945,99.87,99.805,99.75,99.705,99.675,99.65,99.635,99.62,99.6,99.58,99.56,99.535,99.51
2022-01-24,100.53,100.48,100.41,100.315,100.16,100.04,99.95,99.875,99.815,99.76,99.715,99.69,99.665,99.645,99.63,99.615,99.595,99.575,99.55,99.525
2022-01-25,100.535,100.48,100.405,100.31,100.16,100.045,99.955,99.88,99.815,99.76,99.715,99.69,99.665,99.65,99.635,99.615,99.595,99.575,99.55,99.525
2022-01-26,100.535,100.475,100.395,100.3,100.145,100.025,99.935,99.86,99.8,99.745,99.7,99.675,99.65,99.63,99.615,99.6,99.58,99.56,99.535,99.505
2022-01-27,100.53,100.47,100.385,100.27,100.105,99.965,99.865,99.79,99.73,99.685,99.65,99.63,99.605,99.59,99.58,99.57,99.555,99.535,99.515,99.49
2022-01-28,100.535,100.47,100.37,100.25,100.085,99.945,99.84,99.765,99.71,99.665,99.63,99.61,99.59,99.575,99.565,99.55,99.535,99.515,99.495,99.47
2022-01-31,100.525,100.45,100.33,100.19,100.0,99.85,99.745,99.675,99.62,99.585,99.56,99.545,99.535,99.525,99.52,99.51,99.5,99.485,99.465,99.44
2022-02-01,100.525,100.44,100.315,100.17,99.975,99.825,99.72,99.65,99.6,99.56,99.53,99.515,99.495,99.48,99.475,99.465,99.45,99.435,99.415,99.395
2022-02-02,100.525,100.44,100.32,100.17,99.96,99.8,99.69,99.62,99.57,99.53,99.5,99.48,99.465,99.45,99.445,99.435,99.425,99.415,99.4,99.38
2022-02-03,100.515,100.385,100.205,100.0,99.76,99.59,99.48,99.425,99.39,99.365,99.355,99.35,99.34,99.33,99.325,99.32,99.315,99.31,99.3,99.29
2022-02-04,100.51,100.37,100.145,99.895,99.625,99.445,99.34,99.3,99.28,99.265,99.255,99.255,99.25,99.245,99.25,99.25,99.25,99.25,99.245,99.235
2022-02-07,100.51,100.375,100.155,99.905,99.63,99.445,99.34,99.29,99.265,99.24,99.225,99.215,99.2,99.19,99.185,99.18,99.175,99.175,99.175,99.17
2022-02-08,100.51,100.38,100.165,99.915,99.63,99.435,99.32,99.26,99.22,99.19,99.165,99.15,99.13,99.115,99.11,99.105,99.1,99.1,99.095,99.09
2022-02-09,100.51,100.4,100.195,99.955,99.675,99.475,99.365,99.305,99.265,99.235,99.21,99.195,99.18,99.17,99.165,99.165,99.165,99.165,99.16,99.16
2022-02-10,100.505,100.375,100.145,99.895,99.595,99.37,99.24,99.17,99.13,99.1,99.08,99.07,99.065,99.065,99.07,99.075,99.075,99.075,99.075,99.075
2022-02-11,100.49,100.35,100.13,99.865,99.54,99.325,99.205,99.145,99.12,99.1,99.085,99.08,99.07,99.07,99.075,99.075,99.075,99.075,99.075,99.07
2022-02-14,100.495,100.36,100.14,99.875,99.545,99.325,99.205,99.145,99.12,99.105,99.1,99.095,99.09,99.085,99.085,99.08,99.075,99.07,99.065,99.06
2022-02-15,100.5,100.37,100.14,99.875,99.55,99.34,99.225,99.17,99.145,99.125,99.115,99.105,99.09,99.08,99.08,99.075,99.065,99.06,99.05,99.045
2022-02-16,100.51,100.39,100.185,99.935,99.625,99.42,99.305,99.25,99.22,99.195,99.18,99.165,99.15,99.14,99.14,99.135,99.13,99.125,99.115,99.105
2022-02-17,100.515,100.42,100.22,99.98,99.685,99.48,99.365,99.31,99.275,99.245,99.225,99.205,99.185,99.175,99.17,99.165,99.16,99.15,99.14,99.135
2022-02-18,100.515,100.415,100.215,99.975,99.69,99.495,99.38,99.325,99.29,99.265,99.245,99.225,99.205,99.195,99.19,99.185,99.175,99.165,99.155,99.15
2022-02-21,100.51,100.415,100.215,99.975,99.685,99.49,99.375,99.32,99.29,99.265,99.245,99.225,99.205,99.19,99.185,99.18,99.175,99.165,99.155,99.15
2022-02-22,100.505,100.4,100.2,99.96,99.655,99.435,99.3,99.24,99.205,99.18,99.165,99.15,99.14,99.125,99.12,99.12,99.115,99.105,99.1,99.09
2022-02-23,100.505,100.395,100.185,99.945,99.625,99.39,99.245,99.19,99.165,99.145,99.135,99.125,99.115,99.105,99.1,99.1,99.1,99.095,99.09,99.085
2022-02-24,100.51,100.435,100.24,100.01,99.7,99.475,99.325,99.265,99.235,99.215,99.2,99.19,99.175,99.165,99.16,99.16,99.155,99.145,99.135,99.125
2022-02-25,100.51,100.44,100.235,99.995,99.68,99.45,99.3,99.24,99.205,99.18,99.16,99.145,99.125,99.11,99.105,99.1,99.095,99.085,99.08,99.07
2022-02-28,100.51,100.45,100.29,100.085,99.795,99.585,99.445,99.38,99.34,99.305,99.265,99.23,99.2,99.175,99.16,99.15,99.135,99.12,99.105,99.09
2022-03-01,100.515,100.48,100.37,100.215,99.975,99.79,99.67,99.61,99.57,99.53,99.49,99.455,99.415,99.385,99.365,99.345,99.325,99.3,99.275,99.25
2022-03-02,100.515,100.46,100.31,100.12,99.86,99.67,99.545,99.49,99.46,99.43,99.405,99.385,99.355,99.325,99.31,99.29,99.275,99.255,99.235,99.215
2022-03-03,100.505,100.455,100.305,100.11,99.855,99.67,99.555,99.505,99.48,99.455,99.43,99.41,99.38,99.34,99.31,99.28,99.255,99.23,99.205,99.185
2022-03-04,100.46,100.38,100.295,100.135,99.895,99.735,99.635,99.595,99.575,99.545,99.525,99.495,99.465,99.42,99.37,99.32,99.285,99.25,99.22,99.2
2022-03-07,100.455,100.355,100.265,100.1,99.86,99.7,99.6,99.56,99.545,99.525,99.5,99.475,99.445,99.4,99.345,99.295,99.255,99.215,99.18,99.16
2022-03-08,100.46,100.315,100.215,100.05,99.8,99.63,99.525,99.485,99.475,99.46,99.445,99.425,99.4,99.36,99.305,99.255,99.205,99.16,99.13,99.11
2022-03-09,100.48,100.335,100.19,100.0,99.735,99.555,99.445,99.4,99.39,99.38,99.365,99.35,99.325,99.29,99.24,99.19,99.145,99.1,99.06,99.035
2022-03-10,100.49,100.33,100.155,99.905,99.585,99.375,99.26,99.225,99.23,99.23,99.225,99.21,99.195,99.165,99.125,99.09,99.055,99.025,98.995,98.98
2022-03-11,100.5,100.35,100.15,99.89,99.555,99.325,99.185,99.135,99.13,99.125,99.12,99.12,99.115,99.095,99.065,99.035,99.01,98.98,98.955,98.935
2022-03-14,100.5,100.335,100.13,99.865,99.52,99.275,99.13,99.08,99.065,99.06,99.055,99.055,99.045,99.03,99.0,98.97,98.945,98.915,98.89,98.87
2022-03-15,100.33,100.145,99.9,99.57,99.345,99.21,99.165,99.14,99.13,99.115,99.105,99.085,99.06,99.025,98.99,98.965,98.935,98.905,98.885,98.87
2022-03-16,100.33,100.135,99.885,99.55,99.32,99.19,99.145,99.12,99.105,99.08,99.065,99.05,99.025,98.99,98.955,98.93,98.905,98.88,98.86,98.85
2022-03-17,100.355,100.16,99.91,99.57,99.335,99.205,99.155,99.13,99.115,99.1,99.09,99.07,99.04,99.0,98.965,98.94,98.915,98.895,98.88,98.875
2022-03-18,100.36,100.15,99.9,99.58,99.36,99.235,99.19,99.16,99.14,99.125,99.115,99.095,99.06,99.02,98.985,98.955,98.925,98.9,98.885,98.88
2022-03-21,100.37,100.15,99.88,99.54,99.305,99.17,99.115,99.085,99.065,99.05,99.045,99.03,99.005,98.97,98.935,98.91,98.88,98.86,98.84,98.83
2022-03-22,100.37,100.13,99.83,99.45,99.18,99.025,98.965,98.94,98.94,98.935,98.94,98.93,98.915,98.885,98.86,98.84,98.82,98.805,98.785,98.78
2022-03-23,100.37,100.135,99.845,99.47,99.2,99.04,98.985,98.96,98.955,98.95,98.95,98.945,98.93,98.91,98.89,98.875,98.86,98.845,98.83,98.825
2022-03-24,100.36,100.125,99.815,99.43,99.14,98.965,98.905,98.885,98.89,98.885,98.885,98.88,98.87,98.85,98.835,98.825,98.81,98.8,98.79,98.785
2022-03-25,100.355,100.115,99.78,99.38,99.075,98.885,98.815,98.795,98.8,98.8,98.805,98.8,98.795,98.785,98.78,98.775,98.765,98.76,98.75,98.74
2022-03-28,100.345,100.08,99.735,99.335,99.035,98.84,98.765,98.74,98.75,98.745,98.75,98.755,98.755,98.75,98.75,98.75,98.745,98.745,98.74,98.735
2022-03-29,100.325,100.05,99.675,99.245,98.92,98.725,98.66,98.635,98.64,98.64,98.65,98.655,98.66,98.665,98.67,98.675,98.67,98.665,98.655,98.65
2022-03-30,100.315,100.035,99.635,99.175,98.825,98.62,98.555,98.55,98.57,98.57,98.58,98.595,98.605,98.615,98.625,98.635,98.64,98.64,98.64,98.64
2022-03-31,100.335,100.08,99.72,99.295,98.965,98.765,98.7,98.69,98.71,98.715,98.725,98.74,98.745,98.755,98.77,98.775,98.775,98.77,98.76,98.755
2022-04-01,100.355,100.08,99.715,99.28,98.93,98.72,98.655,98.64,98.655,98.655,98.66,98.675,98.685,98.695,98.71,98.72,98.72,98.72,98.71,98.705
2022-04-04,100.36,100.1,99.735,99.305,98.96,98.76,98.695,98.685,98.7,98.7,98.705,98.72,98.735,98.755,98.78,98.795,98.8,98.795,98.785,98.78
2022-04-05,100.35,100.07,99.685,99.225,98.85,98.63,98.565,98.56,98.575,98.575,98.58,98.595,98.61,98.625,98.645,98.66,98.665,98.665,98.66,98.655
2022-04-06,100.345,100.07,99.685,99.23,98.84,98.62,98.555,98.545,98.56,98.56,98.565,98.58,98.59,98.605,98.62,98.63,98.63,98.625,98.615,98.61
2022-04-07,100.33,100.045,99.655,99.19,98.795,98.57,98.5,98.49,98.51,98.52,98.53,98.545,98.555,98.57,98.585,98.595,98.595,98.59,98.58,98.57
2022-04-08,100.31,100.015,99.61,99.135,98.725,98.485,98.415,98.41,98.445,98.465,98.49,98.515,98.535,98.555,98.575,98.585,98.585,98.58,98.575,98.57
2022-04-11,100.285,99.975,99.565,99.075,98.635,98.38,98.31,98.315,98.36,98.38,98.405,98.42,98.435,98.45,98.465,98.47,98.47,98.46,98.45,98.445
2022-04-12,100.305,100.005,99.61,99.135,98.705,98.46,98.39,98.385,98.415,98.42,98.43,98.435,98.44,98.455,98.47,98.475,98.475,98.465,98.455,98.445
2022-04-13,100.3,100.0,99.615,99.155,98.74,98.505,98.435,98.43,98.45,98.455,98.46,98.465,98.465,98.475,98.49,98.5,98.5,98.495,98.485,98.48
2022-04-14,100.33,100.025,99.635,99.175,98.77,98.525,98.435,98.405,98.41,98.405,98.405,98.4,98.39,98.385,98.39,98.39,98.385,98.375,98.365,98.355
2022-04-19,100.34,100.03,99.64,99.175,98.775,98.53,98.425,98.385,98.37,98.355,98.345,98.33,98.315,98.31,98.31,98.305,98.295,98.285,98.27,98.255
2022-04-20,100.325,100.005,99.625,99.19,98.81,98.575,98.475,98.44,98.43,98.415,98.41,98.395,98.385,98.38,98.38,98.38,98.375,98.37,98.355,98.345
2022-04-21,100.285,99.89,99.5,99.07,98.695,98.445,98.345,98.34,98.36,98.365,98.365,98.36,98.35,98.345,98.35,98.35,98.345,98.34,98.33,98.32
2022-04-22,100.245,99.82,99.4,98.945,98.56,98.32,98.225,98.235,98.27,98.285,98.3,98.3,98.3,98.305,98.31,98.315,98.315,98.31,98.3,98.29
2022-04-25,100.265,99.855,99.46,99.04,98.685,98.48,98.4,98.405,98.43,98.445,98.455,98.445,98.435,98.43,98.43,98.425,98.42,98.41,98.395,98.385
2022-04-26,100.285,99.88,99.49,99.08,98.74,98.53,98.45,98.455,98.475,98.485,98.495,98.485,98.475,98.47,98.475,98.475,98.47,98.46,98.45,98.435
2022-04-27,100.275,99.85,99.465,99.065,98.74,98.54,98.47,98.47,98.49,98.495,98.5,98.485,98.47,98.455,98.445,98.44,98.425,98.41,98.395,98.38
2022-04-28,100.255,99.805,99.38,98.945,98.595,98.395,98.335,98.345,98.37,98.38,98.395,98.38,98.36,98.345,98.34,98.33,98.315,98.305,98.29,98.275
2022-04-29,100.235,99.745,99.29,98.845,98.495,98.3,98.25,98.275,98.31,98.325,98.34,98.33,98.32,98.315,98.31,98.305,98.295,98.28,98.26,98.245
2022-05-02,100.25,99.76,99.31,98.86,98.515,98.32,98.275,98.29,98.31,98.32,98.325,98.315,98.3,98.295,98.29,98.28,98.265,98.25,98.23,98.21
2022-05-03,100.26,99.76,99.305,98.855,98.51,98.32,98.27,98.29,98.31,98.32,98.325,98.315,98.3,98.29,98.285,98.275,98.26,98.245,98.23,98.215
2022-05-04,100.265,99.77,99.305,98.825,98.455,98.255,98.21,98.225,98.245,98.255,98.265,98.255,98.25,98.24,98.235,98.23,98.22,98.205,98.19,98.175
2022-05-05,100.275,99.785,99.325,98.85,98.47,98.265,98.21,98.22,98.235,98.245,98.255,98.25,98.24,98.23,98.22,98.21,98.195,98.18,98.16,98.14
2022-05-06,100.225,99.725,99.245,98.75,98.365,98.15,98.085,98.085,98.095,98.105,98.115,98.1,98.085,98.065,98.055,98.04,98.02,98.005,97.995,97.985
2022-05-09,100.26,99.765,99.315,98.86,98.5,98.295,98.23,98.215,98.21,98.2,98.19,98.165,98.14,98.12,98.105,98.085,98.06,98.04,98.025,98.01
2022-05-10,100.265,99.79,99.365,98.935,98.59,98.385,98.32,98.3,98.29,98.275,98.26,98.23,98.205,98.175,98.155,98.135,98.11,98.09,98.075,98.065
2022-05-11,100.26,99.795,99.375,98.96,98.625,98.435,98.365,98.345,98.33,98.315,98.3,98.265,98.235,98.205,98.18,98.155,98.13,98.105,98.09,98.08
2022-05-12,100.26,99.835,99.475,99.125,98.815,98.64,98.58,98.565,98.555,98.54,98.525,98.49,98.455,98.42,98.39,98.355,98.325,98.295,98.28,98.26
2022-05-13,100.265,99.8,99.435,99.095,98.805,98.63,98.57,98.555,98.545,98.53,98.515,98.48,98.44,98.4,98.365,98.32,98.285,98.255,98.24,98.22
2022-05-16,100.25,99.76,99.385,99.055,98.785,98.625,98.565,98.56,98.56,98.55,98.535,98.5,98.46,98.415,98.38,98.335,98.295,98.265,98.245,98.225
2022-05-17,100.23,99.665,99.255,98.895,98.625,98.47,98.425,98.43,98.44,98.44,98.435,98.405,98.37,98.335,98.305,98.26,98.225,98.195,98.17,98.155
2022-05-18,100.22,99.65,99.25,98.91,98.64,98.48,98.42,98.42,98.435,98.445,98.445,98.43,98.4,98.365,98.335,98.295,98.26,98.23,98.21,98.195
2022-05-19,100.215,99.64,99.245,98.905,98.635,98.485,98.44,98.44,98.45,98.455,98.455,98.44,98.41,98.38,98.355,98.315,98.285,98.255,98.235,98.225
2022-05-20,100.23,99.64,99.255,98.925,98.67,98.53,98.48,98.48,98.49,98.49,98.49,98.475,98.445,98.415,98.385,98.35,98.31,98.28,98.26,98.245
2022-05-23,100.235,99.63,99.23,98.88,98.615,98.48,98.435,98.435,98.445,98.445,98.445,98.425,98.395,98.365,98.335,98.3,98.27,98.24,98.22,98.205
2022-05-24,100.235,99.63,99.235,98.905,98.68,98.565,98.525,98.53,98.54,98.535,98.53,98.5,98.47,98.435,98.405,98.37,98.335,98.31,98.285,98.275
2022-05-25,100.245,99.65,99.255,98.925,98.71,98.6,98.55,98.545,98.545,98.53,98.52,98.485,98.45,98.415,98.385,98.345,98.31,98.285,98.26,98.245
2022-05-26,100.255,99.665,99.265,98.93,98.705,98.585,98.53,98.515,98.51,98.495,98.475,98.44,98.405,98.365,98.33,98.29,98.25,98.22,98.195,98.175
2022-05-27,100.26,99.67,99.26,98.915,98.67,98.55,98.5,98.49,98.495,98.495,98.485,98.46,98.43,98.4,98.37,98.335,98.3,98.27,98.245,98.23
2022-05-30,100.255,99.635,99.205,98.84,98.585,98.455,98.405,98.405,98.42,98.42,98.415,98.395,98.37,98.34,98.32,98.285,98.255,98.225,98.205,98.19
2022-05-31,100.255,99.615,99.16,98.765,98.495,98.345,98.29,98.295,98.315,98.32,98.315,98.295,98.265,98.235,98.21,98.18,98.15,98.125,98.105,98.085
2022-06-01,100.255,99.595,99.125,98.725,98.44,98.275,98.21,98.215,98.245,98.26,98.265,98.25,98.225,98.195,98.175,98.145,98.115,98.09,98.07,98.05
2022-06-02,100.26,99.585,99.08,98.66,98.36,98.18,98.11,98.105,98.14,98.155,98.16,98.15,98.13,98.11,98.095,98.07,98.05,98.03,98.015,98.005
2022-06-03,100.255,99.56,99.015,98.59,98.29,98.115,98.035,98.02,98.06,98.08,98.095,98.085,98.07,98.045,98.03,98.005,97.98,97.955,97.94,97.925
2022-06-06,100.24,99.525,98.99,98.56,98.26,98.085,98.01,98.005,98.04,98.06,98.075,98.075,98.06,98.04,98.02,98.0,97.975,97.95,97.935,97.92
2022-06-07,100.25,99.53,98.99,98.575,98.28,98.11,98.05,98.05,98.085,98.105,98.12,98.115,98.095,98.075,98.06,98.035,98.005,97.985,97.965,97.945
