64,0.05,0.09,0.085,0.135,0.105,0.075,0.055,0.055,0.055,0.035,0.02,0.025,0.01,0.01,0.01,0.02,0.02,0.025,-0.05,-0.09,-0.085,-0.135,-0.105,-0.075,-0.055,-0.055,-0.055,-0.035,-0.02,-0.025,-0.01,-0.01,-0.01,-0.02,-0.02,-0.025
65,0.045,0.09,0.095,0.135,0.11,0.075,0.055,0.055,0.055,0.03,0.025,0.025,0.015,0.01,0.015,0.02,0.02,0.025,-0.045,-0.09,-0.095,-0.135,-0.11,-0.075,-0.055,-0.055,-0.055,-0.03,-0.025,-0.025,-0.015,-0.01,-0.015,-0.02,-0.02,-0.025
66,0.045,0.09,0.095,0.14,0.105,0.07,0.06,0.055,0.055,0.035,0.03,0.025,0.015,0.02,0.015,0.02,0.025,0.025,-0.045,-0.09,-0.095,-0.14,-0.105,-0.07,-0.06,-0.055,-0.055,-0.035,-0.03,-0.025,-0.015,-0.02,-0.015,-0.02,-0.025,-0.025
67,0.04,0.095,0.095,0.14,0.105,0.075,0.06,0.055,0.055,0.035,0.025,0.03,0.02,0.015,0.025,0.02,0.025,0.025,-0.04,-0.095,-0.095,-0.14,-0.105,-0.075,-0.06,-0.055,-0.055,-0.035,-0.025,-0.03,-0.02,-0.015,-0.025,-0.02,-0.025,-0.025
68,0.045,0.085,0.095,0.14,0.105,0.08,0.065,0.06,0.055,0.035,0.03,0.025,0.02,0.02,0.02,0.02,0.02,0.02,-0.045,-0.085,-0.095,-0.14,-0.105,-0.08,-0.065,-0.06,-0.055,-0.035,-0.03,-0.025,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
69,0.04,0.085,0.09,0.14,0.11,0.08,0.065,0.06,0.05,0.04,0.03,0.025,0.02,0.02,0.02,0.025,0.02,0.025,-0.04,-0.085,-0.09,-0.14,-0.11,-0.08,-0.065,-0.06,-0.05,-0.04,-0.03,-0.025,-0.02,-0.02,-0.02,-0.025,-0.02,-0.025
70,0.04,0.09,0.105,0.15,0.12,0.09,0.065,0.06,0.05,0.035,0.025,0.025,0.015,0.02,0.02,0.015,0.025,0.025,-0.04,-0.09,-0.105,-0.15,-0.12,-0.09,-0.065,-0.06,-0.05,-0.035,-0.025,-0.025,-0.015,-0.02,-0.02,-0.015,-0.025,-0.025
71,0.04,0.09,0.105,0.15,0.115,0.085,0.075,0.06,0.05,0.035,0.035,0.035,0.025,0.02,0.025,0.02,0.02,0.02,-0.04,-0.09,-0.105,-0.15,-0.115,-0.085,-0.075,-0.06,-0.05,-0.035,-0.035,-0.035,-0.025,-0.02,-0.025,-0.02,-0.02,-0.02
72,0.04,0.09,0.105,0.155,0.12,0.085,0.075,0.055,0.055,0.035,0.04,0.035,0.025,0.025,0.02,0.02,0.02,0.02,-0.04,-0.09,-0.105,-0.155,-0.12,-0.085,-0.075,-0.055,-0.055,-0.035,-0.04,-0.035,-0.025,-0.025,-0.02,-0.02,-0.02,-0.02
73,0.05,0.09,0.11,0.16,0.12,0.085,0.07,0.06,0.05,0.04,0.04,0.035,0.02,0.025,0.015,0.015,0.015,0.02,-0.05,-0.09,-0.11,-0.16,-0.12,-0.085,-0.07,-0.06,-0.05,-0.04,-0.04,-0.035,-0.02,-0.025,-0.015,-0.015,-0.015,-0.02
